,Date,Location,MinTemp,MaxTemp
64708,2010-06-02,MelbourneAirport,8.1,16.4
64709,2010-06-03,MelbourneAirport,5.2,14.7
64710,2010-06-04,MelbourneAirport,6.7,11.0
64711,2010-06-05,MelbourneAirport,5.2,12.5
64712,2010-06-06,MelbourneAirport,7.0,13.3
64713,2010-06-07,MelbourneAirport,6.5,12.9
64714,2010-06-08,MelbourneAirport,7.6,14.4
64715,2010-06-09,MelbourneAirport,7.4,12.2
64716,2010-06-10,MelbourneAirport,6.3,14.0
64717,2010-06-11,MelbourneAirport,8.3,13.2
64718,2010-06-12,MelbourneAirport,6.3,12.0
64719,2010-06-13,MelbourneAirport,7.3,11.6
64720,2010-06-14,MelbourneAirport,5.6,13.9
64721,2010-06-15,MelbourneAirport,2.6,13.8
64722,2010-06-16,MelbourneAirport,2.3,14.1
64723,2010-06-17,MelbourneAirport,9.9,13.1
64724,2010-06-18,MelbourneAirport,5.1,13.6
64725,2010-06-19,MelbourneAirport,7.2,15.9
64726,2010-06-20,MelbourneAirport,10.2,13.7
64727,2010-06-21,MelbourneAirport,3.8,14.3
64728,2010-06-22,MelbourneAirport,1.4,12.2
64729,2010-06-23,MelbourneAirport,3.0,17.3
64730,2010-06-24,MelbourneAirport,7.4,16.0
64731,2010-06-25,MelbourneAirport,12.1,13.9
64732,2010-06-26,MelbourneAirport,4.6,11.5
64733,2010-06-27,MelbourneAirport,3.4,12.0
64734,2010-06-28,MelbourneAirport,2.4,11.0
64735,2010-06-29,MelbourneAirport,5.6,9.3
64736,2010-06-30,MelbourneAirport,5.6,11.9
64737,2010-07-01,MelbourneAirport,6.4,12.2
64738,2010-07-02,MelbourneAirport,5.1,13.0
64739,2010-07-03,MelbourneAirport,6.2,12.7
64740,2010-07-04,MelbourneAirport,4.0,11.8
64741,2010-07-05,MelbourneAirport,5.0,11.9
64742,2010-07-06,MelbourneAirport,1.4,12.3
64743,2010-07-07,MelbourneAirport,3.7,12.5
64744,2010-07-08,MelbourneAirport,7.4,12.0
64745,2010-07-09,MelbourneAirport,1.7,14.6
64746,2010-07-10,MelbourneAirport,4.4,14.0
64747,2010-07-11,MelbourneAirport,8.2,15.7
64748,2010-07-12,MelbourneAirport,4.6,15.3
64749,2010-07-13,MelbourneAirport,6.3,14.8
64750,2010-07-14,MelbourneAirport,7.8,12.0
64751,2010-07-15,MelbourneAirport,5.6,13.7
64752,2010-07-16,MelbourneAirport,6.9,14.2
64753,2010-07-17,MelbourneAirport,3.6,13.3
64754,2010-07-18,MelbourneAirport,6.7,12.8
64755,2010-07-19,MelbourneAirport,4.9,12.6
64756,2010-07-20,MelbourneAirport,2.1,12.4
64757,2010-07-21,MelbourneAirport,4.1,13.0
64758,2010-07-22,MelbourneAirport,4.0,13.0
64759,2010-07-23,MelbourneAirport,8.7,11.1
64760,2010-07-24,MelbourneAirport,8.0,11.2
64761,2010-07-25,MelbourneAirport,4.6,14.3
64762,2010-07-26,MelbourneAirport,3.5,14.8
64763,2010-07-27,MelbourneAirport,2.1,13.5
64764,2010-07-28,MelbourneAirport,4.1,11.7
64765,2010-07-29,MelbourneAirport,4.6,13.3
64766,2010-07-30,MelbourneAirport,10.5,17.4
64767,2010-07-31,MelbourneAirport,9.6,15.5
64768,2010-08-01,MelbourneAirport,7.1,13.1
64769,2010-08-02,MelbourneAirport,7.0,13.6
64770,2010-08-03,MelbourneAirport,7.8,11.5
64771,2010-08-04,MelbourneAirport,7.2,13.3
64772,2010-08-05,MelbourneAirport,4.3,13.0
64773,2010-08-06,MelbourneAirport,5.9,12.9
64774,2010-08-07,MelbourneAirport,2.6,13.9
64775,2010-08-08,MelbourneAirport,3.3,13.3
64776,2010-08-09,MelbourneAirport,5.5,15.3
64777,2010-08-10,MelbourneAirport,3.3,9.3
64778,2010-08-11,MelbourneAirport,3.7,10.1
64779,2010-08-12,MelbourneAirport,7.3,13.3
64780,2010-08-13,MelbourneAirport,7.2,13.3
64781,2010-08-14,MelbourneAirport,7.8,14.3
64782,2010-08-15,MelbourneAirport,9.8,15.3
64783,2010-08-16,MelbourneAirport,6.2,11.5
64784,2010-08-17,MelbourneAirport,3.0,13.4
64785,2010-08-18,MelbourneAirport,5.0,12.8
64786,2010-08-19,MelbourneAirport,8.0,15.1
64787,2010-08-20,MelbourneAirport,3.3,13.0
64788,2010-08-21,MelbourneAirport,5.1,14.7
64789,2010-08-22,MelbourneAirport,4.6,15.3
64790,2010-08-23,MelbourneAirport,3.7,15.2
64791,2010-08-24,MelbourneAirport,7.7,14.1
64792,2010-08-25,MelbourneAirport,1.8,11.2
64793,2010-08-26,MelbourneAirport,4.1,12.6
64794,2010-08-27,MelbourneAirport,4.6,13.0
64795,2010-08-28,MelbourneAirport,5.0,13.6
64796,2010-08-29,MelbourneAirport,5.7,14.6
64797,2010-08-30,MelbourneAirport,4.7,16.8
64798,2010-08-31,MelbourneAirport,8.1,12.0
64799,2010-09-01,MelbourneAirport,10.0,12.1
64800,2010-09-02,MelbourneAirport,7.5,11.9
64801,2010-09-03,MelbourneAirport,3.2,16.4
64802,2010-09-04,MelbourneAirport,8.3,17.6
64803,2010-09-05,MelbourneAirport,9.8,15.7
64804,2010-09-06,MelbourneAirport,5.2,13.1
64805,2010-09-07,MelbourneAirport,4.5,14.3
64806,2010-09-08,MelbourneAirport,2.0,16.2
64807,2010-09-09,MelbourneAirport,10.0,16.1
64808,2010-09-10,MelbourneAirport,6.8,14.8
64809,2010-09-11,MelbourneAirport,5.4,16.7
64810,2010-09-12,MelbourneAirport,7.2,16.5
64811,2010-09-13,MelbourneAirport,8.5,14.5
64812,2010-09-14,MelbourneAirport,1.9,13.6
64813,2010-09-15,MelbourneAirport,5.8,14.8
64814,2010-09-16,MelbourneAirport,6.2,13.6
64815,2010-09-17,MelbourneAirport,7.0,13.3
64816,2010-09-18,MelbourneAirport,8.8,15.9
64817,2010-09-19,MelbourneAirport,7.0,14.6
64818,2010-09-20,MelbourneAirport,8.1,14.8
64819,2010-09-21,MelbourneAirport,9.6,13.1
64820,2010-09-22,MelbourneAirport,5.6,13.6
64821,2010-09-23,MelbourneAirport,8.4,14.5
64822,2010-09-24,MelbourneAirport,7.5,15.6
64823,2010-09-25,MelbourneAirport,8.6,18.9
64824,2010-09-26,MelbourneAirport,6.4,21.2
64825,2010-09-27,MelbourneAirport,11.6,16.7
64826,2010-09-28,MelbourneAirport,5.2,13.5
64827,2010-09-29,MelbourneAirport,2.9,13.0
64828,2010-09-30,MelbourneAirport,3.6,14.9
64829,2010-10-01,MelbourneAirport,3.8,17.0
64830,2010-10-02,MelbourneAirport,2.6,21.9
64831,2010-10-03,MelbourneAirport,6.8,24.0
64832,2010-10-04,MelbourneAirport,12.5,23.1
64833,2010-10-05,MelbourneAirport,11.5,20.2
64834,2010-10-06,MelbourneAirport,9.1,22.2
64835,2010-10-07,MelbourneAirport,4.7,15.1
64836,2010-10-08,MelbourneAirport,7.4,15.9
64837,2010-10-09,MelbourneAirport,5.8,16.9
64838,2010-10-10,MelbourneAirport,8.5,23.9
64839,2010-10-11,MelbourneAirport,10.9,23.9
64840,2010-10-12,MelbourneAirport,14.3,23.7
64841,2010-10-13,MelbourneAirport,12.8,13.1
64842,2010-10-14,MelbourneAirport,9.7,20.1
64843,2010-10-15,MelbourneAirport,10.6,11.1
64844,2010-10-16,MelbourneAirport,3.4,13.5
64845,2010-10-17,MelbourneAirport,7.1,16.2
64846,2010-10-18,MelbourneAirport,5.7,17.0
64847,2010-10-19,MelbourneAirport,5.1,15.3
64848,2010-10-20,MelbourneAirport,4.0,18.9
64849,2010-10-21,MelbourneAirport,6.0,24.0
64850,2010-10-22,MelbourneAirport,12.2,27.2
64851,2010-10-23,MelbourneAirport,11.5,15.2
64852,2010-10-24,MelbourneAirport,8.8,15.4
64853,2010-10-25,MelbourneAirport,4.8,22.5
64854,2010-10-26,MelbourneAirport,8.3,22.5
64855,2010-10-27,MelbourneAirport,8.4,16.9
64856,2010-10-28,MelbourneAirport,4.1,22.9
64857,2010-10-29,MelbourneAirport,11.3,26.6
64858,2010-10-30,MelbourneAirport,17.4,20.8
64859,2010-10-31,MelbourneAirport,10.8,15.3
64860,2010-11-01,MelbourneAirport,5.6,15.7
64861,2010-11-02,MelbourneAirport,9.5,17.8
64862,2010-11-03,MelbourneAirport,7.2,14.6
64863,2010-11-04,MelbourneAirport,7.3,15.6
64864,2010-11-05,MelbourneAirport,5.4,19.8
64865,2010-11-06,MelbourneAirport,6.7,22.5
64866,2010-11-07,MelbourneAirport,13.2,24.1
64867,2010-11-08,MelbourneAirport,11.1,22.6
64868,2010-11-09,MelbourneAirport,9.5,27.5
64869,2010-11-10,MelbourneAirport,17.0,25.2
64870,2010-11-11,MelbourneAirport,10.4,29.4
64871,2010-11-12,MelbourneAirport,14.7,30.4
64872,2010-11-13,MelbourneAirport,13.8,15.4
64873,2010-11-14,MelbourneAirport,11.7,19.0
64874,2010-11-15,MelbourneAirport,9.2,16.5
64875,2010-11-16,MelbourneAirport,7.8,16.8
64876,2010-11-17,MelbourneAirport,6.4,22.8
64877,2010-11-18,MelbourneAirport,9.9,16.8
64878,2010-11-19,MelbourneAirport,7.4,18.0
64879,2010-11-20,MelbourneAirport,7.0,22.3
64880,2010-11-21,MelbourneAirport,10.1,22.6
64881,2010-11-22,MelbourneAirport,10.7,31.6
64882,2010-11-23,MelbourneAirport,17.0,31.4
64883,2010-11-24,MelbourneAirport,18.4,29.9
64884,2010-11-25,MelbourneAirport,18.6,22.4
64885,2010-11-26,MelbourneAirport,15.1,26.8
64886,2010-11-27,MelbourneAirport,16.1,22.2
64887,2010-11-28,MelbourneAirport,12.0,15.0
64888,2010-11-29,MelbourneAirport,12.1,21.9
64889,2010-11-30,MelbourneAirport,11.6,23.7
64890,2010-12-01,MelbourneAirport,14.7,24.3
64891,2010-12-02,MelbourneAirport,14.9,25.1
64892,2010-12-03,MelbourneAirport,15.7,28.9
64893,2010-12-04,MelbourneAirport,17.6,29.7
64894,2010-12-05,MelbourneAirport,16.0,27.2
64895,2010-12-06,MelbourneAirport,15.8,29.9
64896,2010-12-07,MelbourneAirport,19.3,27.2
64897,2010-12-08,MelbourneAirport,21.0,23.5
64898,2010-12-09,MelbourneAirport,15.3,24.3
64899,2010-12-10,MelbourneAirport,12.2,20.0
64900,2010-12-11,MelbourneAirport,10.5,23.1
64901,2010-12-12,MelbourneAirport,9.8,20.1
64902,2010-12-13,MelbourneAirport,8.7,22.0
64903,2010-12-14,MelbourneAirport,11.7,27.6
64904,2010-12-15,MelbourneAirport,15.6,26.6
64905,2010-12-16,MelbourneAirport,7.9,20.4
64906,2010-12-17,MelbourneAirport,9.6,24.1
64907,2010-12-18,MelbourneAirport,10.4,19.5
64908,2010-12-19,MelbourneAirport,10.3,18.1
64909,2010-12-20,MelbourneAirport,8.5,19.0
64910,2010-12-21,MelbourneAirport,9.1,16.9
64911,2010-12-22,MelbourneAirport,7.1,24.7
64912,2010-12-23,MelbourneAirport,10.9,19.2
64913,2010-12-24,MelbourneAirport,7.3,23.8
64914,2010-12-25,MelbourneAirport,11.9,27.4
64915,2010-12-26,MelbourneAirport,13.3,20.0
64916,2010-12-27,MelbourneAirport,7.3,15.9
64917,2010-12-28,MelbourneAirport,6.0,22.8
64918,2010-12-29,MelbourneAirport,10.5,29.5
64919,2010-12-30,MelbourneAirport,9.7,26.9
64920,2010-12-31,MelbourneAirport,11.5,40.4
64921,2011-01-01,MelbourneAirport,15.2,24.8
64922,2011-01-02,MelbourneAirport,14.1,20.3
64923,2011-01-03,MelbourneAirport,12.8,19.7
64924,2011-01-04,MelbourneAirport,8.5,22.6
64925,2011-01-05,MelbourneAirport,11.0,21.5
64926,2011-01-06,MelbourneAirport,14.0,30.8
64927,2011-01-07,MelbourneAirport,17.2,33.7
64928,2011-01-08,MelbourneAirport,22.4,34.7
64929,2011-01-09,MelbourneAirport,16.9,20.5
64930,2011-01-10,MelbourneAirport,17.4,22.6
64931,2011-01-11,MelbourneAirport,18.5,24.0
64932,2011-01-12,MelbourneAirport,20.5,27.6
64933,2011-01-13,MelbourneAirport,22.3,26.0
64934,2011-01-14,MelbourneAirport,18.6,26.6
64935,2011-01-15,MelbourneAirport,17.2,28.5
64936,2011-01-16,MelbourneAirport,17.0,26.7
64937,2011-01-17,MelbourneAirport,12.3,22.2
64938,2011-01-18,MelbourneAirport,13.8,19.8
64939,2011-01-19,MelbourneAirport,13.3,20.1
64940,2011-01-20,MelbourneAirport,10.1,30.0
64941,2011-01-21,MelbourneAirport,15.3,32.4
64942,2011-01-22,MelbourneAirport,14.4,27.1
64943,2011-01-23,MelbourneAirport,16.4,28.3
64944,2011-01-24,MelbourneAirport,14.2,20.8
64945,2011-01-25,MelbourneAirport,11.3,28.5
64946,2011-01-26,MelbourneAirport,15.3,19.9
64947,2011-01-27,MelbourneAirport,12.0,26.6
64948,2011-01-28,MelbourneAirport,12.1,21.7
64949,2011-01-29,MelbourneAirport,9.3,29.2
64950,2011-01-30,MelbourneAirport,15.1,37.2
64951,2011-01-31,MelbourneAirport,15.4,36.7
64952,2011-02-01,MelbourneAirport,21.1,39.4
64953,2011-02-02,MelbourneAirport,16.2,29.4
64954,2011-02-03,MelbourneAirport,17.0,25.3
64955,2011-02-04,MelbourneAirport,16.7,30.9
64956,2011-02-05,MelbourneAirport,16.7,18.9
64957,2011-02-06,MelbourneAirport,10.4,18.3
64958,2011-02-07,MelbourneAirport,7.6,20.0
64959,2011-02-08,MelbourneAirport,13.1,19.4
64960,2011-02-09,MelbourneAirport,9.6,28.4
64961,2011-02-10,MelbourneAirport,14.5,28.3
64962,2011-02-11,MelbourneAirport,20.2,25.5
64963,2011-02-12,MelbourneAirport,13.5,18.9
64964,2011-02-13,MelbourneAirport,9.1,20.4
64965,2011-02-14,MelbourneAirport,10.6,23.9
64966,2011-02-15,MelbourneAirport,13.9,29.3
64967,2011-02-16,MelbourneAirport,16.2,28.1
64968,2011-02-17,MelbourneAirport,18.5,26.7
64969,2011-02-18,MelbourneAirport,17.9,27.8
64970,2011-02-19,MelbourneAirport,19.5,27.1
64971,2011-02-20,MelbourneAirport,13.0,21.1
64972,2011-02-21,MelbourneAirport,9.5,18.4
64973,2011-02-22,MelbourneAirport,12.0,19.1
64974,2011-02-23,MelbourneAirport,14.2,22.2
64975,2011-02-24,MelbourneAirport,10.6,24.8
64976,2011-02-25,MelbourneAirport,13.7,22.0
64977,2011-02-26,MelbourneAirport,12.9,29.9
64978,2011-02-27,MelbourneAirport,17.1,18.3
64979,2011-02-28,MelbourneAirport,15.0,16.9
64980,2011-03-01,MelbourneAirport,12.0,18.9
64981,2011-03-02,MelbourneAirport,7.3,19.6
64982,2011-03-03,MelbourneAirport,11.8,20.0
64983,2011-03-04,MelbourneAirport,10.2,17.6
64984,2011-03-05,MelbourneAirport,7.6,21.5
64985,2011-03-06,MelbourneAirport,7.9,26.5
64986,2011-03-07,MelbourneAirport,13.9,28.4
64987,2011-03-08,MelbourneAirport,17.4,26.2
64988,2011-03-09,MelbourneAirport,16.3,22.8
64989,2011-03-10,MelbourneAirport,14.2,16.7
64990,2011-03-11,MelbourneAirport,14.6,26.0
64991,2011-03-12,MelbourneAirport,15.0,29.9
64992,2011-03-13,MelbourneAirport,20.4,32.3
64993,2011-03-14,MelbourneAirport,13.1,21.1
64994,2011-03-15,MelbourneAirport,10.5,26.0
64995,2011-03-16,MelbourneAirport,13.2,20.0
64996,2011-03-17,MelbourneAirport,12.9,18.2
64997,2011-03-18,MelbourneAirport,12.7,18.1
64998,2011-03-19,MelbourneAirport,9.1,22.8
64999,2011-03-20,MelbourneAirport,11.9,29.5
65000,2011-03-21,MelbourneAirport,16.5,24.1
65001,2011-03-22,MelbourneAirport,17.5,23.5
65002,2011-03-23,MelbourneAirport,14.0,22.2
65003,2011-03-24,MelbourneAirport,13.5,18.9
65004,2011-03-25,MelbourneAirport,12.7,17.2
65005,2011-03-26,MelbourneAirport,12.2,17.4
65006,2011-03-27,MelbourneAirport,12.4,19.1
65007,2011-03-28,MelbourneAirport,12.3,24.5
65008,2011-03-29,MelbourneAirport,9.7,28.0
65009,2011-03-30,MelbourneAirport,14.0,22.0
65010,2011-03-31,MelbourneAirport,9.2,17.2
65011,2011-05-01,MelbourneAirport,12.6,17.9
65012,2011-05-02,MelbourneAirport,12.2,17.2
65013,2011-05-03,MelbourneAirport,9.0,17.1
65014,2011-05-04,MelbourneAirport,7.3,16.6
65015,2011-05-05,MelbourneAirport,10.3,12.9
65016,2011-05-06,MelbourneAirport,9.5,14.2
65017,2011-05-07,MelbourneAirport,3.5,16.3
65018,2011-05-08,MelbourneAirport,6.5,14.8
65019,2011-05-09,MelbourneAirport,6.5,13.9
65020,2011-05-10,MelbourneAirport,2.3,13.9
65021,2011-05-11,MelbourneAirport,4.7,12.7
65022,2011-05-12,MelbourneAirport,4.6,15.3
65023,2011-05-13,MelbourneAirport,8.4,15.9
65024,2011-05-14,MelbourneAirport,6.2,12.6
65025,2011-05-15,MelbourneAirport,7.7,14.0
65026,2011-05-16,MelbourneAirport,10.0,13.9
65027,2011-05-17,MelbourneAirport,8.2,14.8
65028,2011-05-18,MelbourneAirport,4.7,16.1
65029,2011-05-19,MelbourneAirport,7.7,17.6
65030,2011-05-20,MelbourneAirport,9.0,18.1
65031,2011-05-21,MelbourneAirport,9.1,20.2
65032,2011-05-22,MelbourneAirport,11.8,18.2
65033,2011-05-23,MelbourneAirport,11.6,16.3
65034,2011-05-24,MelbourneAirport,7.6,13.2
65035,2011-05-25,MelbourneAirport,6.2,13.0
65036,2011-05-26,MelbourneAirport,7.7,13.4
65037,2011-05-27,MelbourneAirport,7.5,14.6
65038,2011-05-28,MelbourneAirport,7.9,13.7
65039,2011-05-29,MelbourneAirport,9.0,12.6
65040,2011-05-30,MelbourneAirport,4.8,14.0
65041,2011-05-31,MelbourneAirport,5.0,15.3
65042,2011-06-01,MelbourneAirport,1.0,17.6
65043,2011-06-02,MelbourneAirport,7.3,18.8
65044,2011-06-03,MelbourneAirport,11.0,16.9
65045,2011-06-04,MelbourneAirport,9.0,15.8
65046,2011-06-05,MelbourneAirport,4.5,15.0
65047,2011-06-06,MelbourneAirport,3.2,12.1
65048,2011-06-07,MelbourneAirport,6.6,10.6
65049,2011-06-08,MelbourneAirport,4.1,10.6
65050,2011-06-09,MelbourneAirport,5.6,12.9
65051,2011-06-10,MelbourneAirport,8.2,13.5
65052,2011-06-11,MelbourneAirport,5.8,13.8
65053,2011-06-12,MelbourneAirport,6.7,13.2
65054,2011-06-13,MelbourneAirport,6.2,13.6
65055,2011-06-14,MelbourneAirport,3.7,13.4
65056,2011-06-15,MelbourneAirport,4.7,14.3
65057,2011-06-16,MelbourneAirport,3.3,15.6
65058,2011-06-17,MelbourneAirport,8.0,13.6
65059,2011-06-18,MelbourneAirport,7.5,15.9
65060,2011-06-19,MelbourneAirport,8.4,15.6
65061,2011-06-20,MelbourneAirport,9.1,15.4
65062,2011-06-21,MelbourneAirport,6.4,11.3
65063,2011-06-22,MelbourneAirport,6.3,13.2
65064,2011-06-23,MelbourneAirport,8.6,15.4
65065,2011-06-24,MelbourneAirport,8.1,16.7
65066,2011-06-25,MelbourneAirport,9.7,16.1
65067,2011-06-26,MelbourneAirport,7.5,13.9
65068,2011-06-27,MelbourneAirport,5.8,16.1
65069,2011-06-28,MelbourneAirport,3.8,14.6
65070,2011-06-29,MelbourneAirport,1.0,16.9
65071,2011-06-30,MelbourneAirport,5.7,16.0
65072,2011-07-01,MelbourneAirport,6.1,15.8
65073,2011-07-02,MelbourneAirport,4.0,15.4
65074,2011-07-03,MelbourneAirport,8.1,11.8
65075,2011-07-04,MelbourneAirport,6.2,14.5
65076,2011-07-05,MelbourneAirport,7.9,12.4
65077,2011-07-06,MelbourneAirport,5.9,13.9
65078,2011-07-07,MelbourneAirport,3.8,11.1
65079,2011-07-08,MelbourneAirport,4.7,11.7
65080,2011-07-09,MelbourneAirport,5.3,13.6
65081,2011-07-10,MelbourneAirport,4.9,13.4
65082,2011-07-11,MelbourneAirport,5.4,13.0
65083,2011-07-12,MelbourneAirport,8.3,12.7
65084,2011-07-13,MelbourneAirport,7.9,13.5
65085,2011-07-14,MelbourneAirport,5.4,12.5
65086,2011-07-15,MelbourneAirport,2.3,12.1
65087,2011-07-16,MelbourneAirport,0.1,14.6
65088,2011-07-17,MelbourneAirport,4.1,13.8
65089,2011-07-18,MelbourneAirport,6.8,12.2
65090,2011-07-19,MelbourneAirport,7.9,13.3
65091,2011-07-20,MelbourneAirport,8.6,11.2
65092,2011-07-21,MelbourneAirport,6.0,12.1
65093,2011-07-22,MelbourneAirport,5.0,14.4
65094,2011-07-23,MelbourneAirport,2.9,12.5
65095,2011-07-24,MelbourneAirport,4.4,11.3
65096,2011-07-25,MelbourneAirport,8.4,13.6
65097,2011-07-26,MelbourneAirport,5.5,12.7
65098,2011-07-27,MelbourneAirport,1.7,14.0
65099,2011-07-28,MelbourneAirport,4.2,15.0
65100,2011-07-29,MelbourneAirport,5.3,15.9
65101,2011-07-30,MelbourneAirport,9.1,14.6
65102,2011-07-31,MelbourneAirport,8.3,18.7
65103,2011-08-01,MelbourneAirport,9.0,17.9
65104,2011-08-02,MelbourneAirport,11.2,18.7
65105,2011-08-03,MelbourneAirport,11.0,21.2
65106,2011-08-04,MelbourneAirport,12.7,21.2
65107,2011-08-05,MelbourneAirport,7.3,17.2
65108,2011-08-06,MelbourneAirport,6.5,14.0
65109,2011-08-07,MelbourneAirport,3.8,12.7
65110,2011-08-08,MelbourneAirport,6.0,13.0
65111,2011-08-09,MelbourneAirport,3.4,12.6
65112,2011-08-10,MelbourneAirport,3.7,11.5
65113,2011-08-11,MelbourneAirport,8.2,14.4
65114,2011-08-12,MelbourneAirport,0.7,12.0
65115,2011-08-13,MelbourneAirport,2.2,13.0
65116,2011-08-14,MelbourneAirport,4.6,17.1
65117,2011-08-15,MelbourneAirport,6.4,13.1
65118,2011-08-16,MelbourneAirport,10.7,20.0
65119,2011-08-17,MelbourneAirport,12.4,14.4
65120,2011-08-18,MelbourneAirport,5.7,14.2
65121,2011-08-19,MelbourneAirport,9.1,17.1
65122,2011-08-20,MelbourneAirport,8.1,17.3
65123,2011-08-21,MelbourneAirport,4.4,19.1
65124,2011-08-22,MelbourneAirport,4.8,18.2
65125,2011-08-23,MelbourneAirport,3.2,19.0
65126,2011-08-24,MelbourneAirport,6.3,19.7
65127,2011-08-25,MelbourneAirport,9.5,21.1
65128,2011-08-26,MelbourneAirport,4.7,14.3
65129,2011-08-27,MelbourneAirport,7.5,17.1
65130,2011-08-28,MelbourneAirport,5.9,18.4
65131,2011-08-29,MelbourneAirport,8.5,15.1
65132,2011-08-30,MelbourneAirport,1.5,14.9
65133,2011-08-31,MelbourneAirport,6.6,15.1
65134,2011-09-01,MelbourneAirport,6.1,16.9
65135,2011-09-02,MelbourneAirport,8.1,20.3
65136,2011-09-03,MelbourneAirport,7.6,19.8
65137,2011-09-04,MelbourneAirport,13.5,20.7
65138,2011-09-05,MelbourneAirport,5.3,21.5
65139,2011-09-06,MelbourneAirport,10.6,16.9
65140,2011-09-07,MelbourneAirport,3.9,15.5
65141,2011-09-08,MelbourneAirport,2.6,14.7
65142,2011-09-09,MelbourneAirport,4.1,13.1
65143,2011-09-10,MelbourneAirport,6.5,14.9
65144,2011-09-11,MelbourneAirport,6.6,14.0
65145,2011-09-12,MelbourneAirport,6.6,14.2
65146,2011-09-13,MelbourneAirport,8.0,19.3
65147,2011-09-14,MelbourneAirport,8.5,17.6
65148,2011-09-15,MelbourneAirport,3.7,16.3
65149,2011-09-16,MelbourneAirport,6.2,22.0
65150,2011-09-17,MelbourneAirport,5.8,25.4
65151,2011-09-18,MelbourneAirport,8.5,19.1
65152,2011-09-19,MelbourneAirport,6.1,27.1
65153,2011-09-20,MelbourneAirport,8.4,16.6
65154,2011-09-21,MelbourneAirport,6.5,20.5
65155,2011-09-22,MelbourneAirport,9.6,24.4
65156,2011-09-23,MelbourneAirport,8.5,15.0
65157,2011-09-24,MelbourneAirport,5.2,15.0
65158,2011-09-25,MelbourneAirport,5.3,18.6
65159,2011-09-26,MelbourneAirport,4.1,20.2
65160,2011-09-27,MelbourneAirport,9.3,20.8
65161,2011-09-28,MelbourneAirport,11.2,20.8
65162,2011-09-29,MelbourneAirport,10.0,14.6
65163,2011-09-30,MelbourneAirport,8.1,15.8
65164,2011-10-01,MelbourneAirport,8.2,11.8
65165,2011-10-02,MelbourneAirport,6.7,15.7
65166,2011-10-03,MelbourneAirport,2.5,18.7
65167,2011-10-04,MelbourneAirport,5.4,21.1
65168,2011-10-05,MelbourneAirport,7.7,21.1
65169,2011-10-06,MelbourneAirport,12.0,20.3
65170,2011-10-07,MelbourneAirport,9.4,19.3
65171,2011-10-08,MelbourneAirport,10.0,17.9
65172,2011-10-09,MelbourneAirport,9.5,16.0
65173,2011-10-10,MelbourneAirport,4.2,15.0
65174,2011-10-11,MelbourneAirport,7.6,16.7
65175,2011-10-12,MelbourneAirport,6.4,16.0
65176,2011-10-13,MelbourneAirport,4.1,21.9
65177,2011-10-14,MelbourneAirport,6.8,25.0
65178,2011-10-15,MelbourneAirport,14.4,22.6
65179,2011-10-16,MelbourneAirport,7.7,17.5
65180,2011-10-17,MelbourneAirport,4.3,17.7
65181,2011-10-18,MelbourneAirport,4.0,24.4
65182,2011-10-19,MelbourneAirport,8.7,28.5
65183,2011-10-20,MelbourneAirport,18.1,28.1
65184,2011-10-21,MelbourneAirport,13.8,15.1
65185,2011-10-22,MelbourneAirport,12.1,19.0
65186,2011-10-23,MelbourneAirport,10.7,29.1
65187,2011-10-24,MelbourneAirport,14.7,18.0
65188,2011-10-25,MelbourneAirport,8.9,15.4
65189,2011-10-26,MelbourneAirport,7.5,19.4
65190,2011-10-27,MelbourneAirport,8.9,24.1
65191,2011-10-28,MelbourneAirport,14.0,26.6
65192,2011-10-29,MelbourneAirport,14.2,21.8
65193,2011-10-30,MelbourneAirport,9.6,15.5
65194,2011-10-31,MelbourneAirport,8.4,14.7
65195,2011-11-01,MelbourneAirport,10.7,18.0
65196,2011-11-02,MelbourneAirport,10.9,15.8
65197,2011-11-03,MelbourneAirport,8.3,16.6
65198,2011-11-04,MelbourneAirport,11.1,20.4
65199,2011-11-05,MelbourneAirport,8.2,29.3
65200,2011-11-06,MelbourneAirport,15.2,25.2
65201,2011-11-07,MelbourneAirport,13.0,27.7
65202,2011-11-08,MelbourneAirport,15.5,25.9
65203,2011-11-09,MelbourneAirport,17.8,28.2
65204,2011-11-10,MelbourneAirport,12.4,21.2
65205,2011-11-11,MelbourneAirport,7.9,23.1
65206,2011-11-12,MelbourneAirport,11.0,23.1
65207,2011-11-13,MelbourneAirport,11.2,24.5
65208,2011-11-14,MelbourneAirport,15.1,25.2
65209,2011-11-15,MelbourneAirport,9.2,28.4
65210,2011-11-16,MelbourneAirport,12.9,18.9
65211,2011-11-17,MelbourneAirport,6.8,26.8
65212,2011-11-18,MelbourneAirport,14.2,34.0
65213,2011-11-19,MelbourneAirport,17.7,21.9
65214,2011-11-20,MelbourneAirport,11.4,21.6
65215,2011-11-21,MelbourneAirport,7.5,21.5
65216,2011-11-22,MelbourneAirport,10.6,19.9
65217,2011-11-23,MelbourneAirport,9.2,18.4
65218,2011-11-24,MelbourneAirport,7.6,23.2
65219,2011-11-25,MelbourneAirport,12.7,22.4
65220,2011-11-26,MelbourneAirport,15.3,18.4
65221,2011-11-27,MelbourneAirport,11.7,22.8
65222,2011-11-28,MelbourneAirport,13.4,27.8
65223,2011-11-29,MelbourneAirport,16.8,33.4
65224,2011-11-30,MelbourneAirport,14.4,17.9
